"COM";"REG";"DEP";"LIBCOM";"code_iris";"LIBIRIS";"num";"P14_POP";"longitude";"latitude"
"43021";84;"43";"Beaulieu";"430210000";"Beaulieu (commune non iris<e9>e)";73;1001;3.95162365;45.1399639504542
"43022";84;"43";"Beaumont";"430220000";"Beaumont (commune non iris<e9>e)";7;281;3.3281495;45.3120097504354
"43023";84;"43";"Beaune-sur-Arzon";"430230000";"Beaune-sur-Arzon (commune non iris<e9>e)";4;230;3.82099975;45.289147100438
"43024";84;"43";"Beaux";"430240000";"Beaux (commune non iris<e9>e)";6;818;4.08429875;45.1958269004483
"43025";84;"43";"Beauzac";"430250000";"Beauzac (commune non iris<e9>e)";388;2854;4.095136;45.2527719504421
"43026";84;"43";"Bellevue-la-Montagne";"430260000";"Bellevue-la-Montagne (commune non iris<e9>e)";219;420;3.8161831;45.2101632004468
"43028";84;"43";"Bessamorel";"430280000";"Bessamorel (commune non iris<e9>e)";189;417;4.0798164;45.1280356004555
"43029";84;"43";"La Besseyre-Saint-Mary";"430290000";"La Besseyre-Saint-Mary (commune non iris<e9>e)";10;117;3.41143335;44.9759998004705
"43030";84;"43";"Blanzac";"430300000";"Blanzac (commune non iris<e9>e)";12;368;3.8564983;45.1125729504571
"43031";84;"43";"Blassac";"430310000";"Blassac (commune non iris<e9>e)";2;145;3.38554375;45.1622410004519
"43032";84;"43";"Blavozy";"430320000";"Blavozy (commune non iris<e9>e)";451;1642;3.97208185;45.0623519004622
"43033";84;"43";"Blesle";"430330000";"Blesle (commune non iris<e9>e)";93;622;3.17624755;45.3108150504355
"43035";84;"43";"Bonneval";"430350000";"Bonneval (commune non iris<e9>e)";2;77;3.7332855;45.3059872504361
"43036";84;"43";"Borne";"430360000";"Borne (commune non iris<e9>e)";6;423;3.792103;45.0945963504589
"43037";84;"43";"Le Bouchet-Saint-Nicolas";"430370000";"Le Bouchet-Saint-Nicolas (commune non iris<e9>e)";13;271;3.78779625;44.8852331504788
"43038";84;"43";"Bournoncle-Saint-Pierre";"430380000";"Bournoncle-Saint-Pierre (commune non iris<e9>e)";23;1005;3.3277019;45.3430647504318
"43039";84;"43";"Le Brignon";"430390000";"Le Brignon (commune non iris<e9>e)";15;598;3.87731205;44.9143105504761
"43040";84;"43";"Brioude";"430400102";"Nord";289;2983;3.38468215;45.2966557504372
"43040";84;"43";"Brioude";"430400101";"Sud";411;3717;3.38468215;45.2966557504372
"43041";84;"43";"Brives-Charensac";"430410000";"Brives-Charensac (commune non iris<e9>e)";205;4153;3.92223955;45.043563550464
"43042";84;"43";"Cayres";"430420000";"Cayres (commune non iris<e9>e)";26;720;3.806171;44.9200253504756
"43043";84;"43";"C<e9>aux-d'All<e8>gre";"430430000";"C<e9>aux-d'All<e8>gre (commune non iris<e9>e)";6;466;3.75831035;45.1826560504497
"43044";84;"43";"Cerzat";"430440000";"Cerzat (commune non iris<e9>e)";5;204;3.4699892;45.1586052004523
"43045";84;"43";"Ceyssac";"430450000";"Ceyssac (commune non iris<e9>e)";20;408;3.83344735;45.0350271504648
"43046";84;"43";"Chadrac";"430460000";"Chadrac (commune non iris<e9>e)";85;2620;3.901311;45.0602292004624
"43047";84;"43";"Chadron";"430470000";"Chadron (commune non iris<e9>e)";1;278;3.9389877;44.9502156004729
"43048";84;"43";"La Chaise-Dieu";"430480000";"La Chaise-Dieu (commune non iris<e9>e)";127;630;3.6913456;45.3212680004344
"43049";84;"43";"Chamali<e8>res-sur-Loire";"430490000";"Chamali<e8>res-sur-Loire (commune non iris<e9>e)";18;495;3.9838492;45.1880322504492
"43051";84;"43";"Le Chambon-sur-Lignon";"430510000";"Le Chambon-sur-Lignon (commune non iris<e9>e)";78;2553;4.32547775;45.0541359504629
"43052";84;"43";"Champagnac-le-Vieux";"430520000";"Champagnac-le-Vieux (commune non iris<e9>e)";10;215;3.50582965;45.3537359004306
"43053";84;"43";"Champclause";"430530000";"Champclause (commune non iris<e9>e)";12;202;4.1616499;45.0278468504655
"43054";84;"43";"Chanaleilles";"430540000";"Chanaleilles (commune non iris<e9>e)";44;188;3.48825145;44.8528631504815
"43055";84;"43";"Chaniat";"430550000";"Chaniat (commune non iris<e9>e)";1;165;3.47245585;45.3173670004348
"43056";84;"43";"Chanteuges";"430560000";"Chanteuges (commune non iris<e9>e)";282;462;3.53404515;45.0711572004613
"43058";84;"43";"La Chapelle-d'Aurec";"430580000";"La Chapelle-d'Aurec (commune non iris<e9>e)";60;963;4.1953846;45.3295029004334
"43059";84;"43";"La Chapelle-Geneste";"430590000";"La Chapelle-Geneste (commune non iris<e9>e)";2;116;3.6741625;45.3533402504306
"43061";84;"43";"Chaspinhac";"430610000";"Chaspinhac (commune non iris<e9>e)";161;801;3.9359546;45.0902368004593
"43062";84;"43";"Chaspuzac";"430620000";"Chaspuzac (commune non iris<e9>e)";37;742;3.7511005;45.0645842004619
"43063";84;"43";"Chassagnes";"430630000";"Chassagnes (commune non iris<e9>e)";1;162;3.55022595;45.2167539504461
"43064";84;"43";"Chassignolles";"430640000";"Chassignolles (commune non iris<e9>e)";43;69;3.4856945;45.4028061004248
"43065";84;"43";"Chastel";"430650000";"Chastel (commune non iris<e9>e)";7;133;3.3205364;45.0639080004619
"43066";84;"43";"Chaudeyrolles";"430660000";"Chaudeyrolles (commune non iris<e9>e)";2;101;4.1950725;44.9451047004734
"43067";84;"43";"Chavaniac-Lafayette";"430670000";"Chavaniac-Lafayette (commune non iris<e9>e)";11;278;3.5842304;45.1575204504524
"43069";84;"43";"Chenereilles";"430690000";"Chenereilles (commune non iris<e9>e)";6;322;4.23810395;45.1380436004545
"43070";84;"43";"Chilhac";"430700000";"Chilhac (commune non iris<e9>e)";4;199;3.4368469;45.1575550004524
"43071";84;"43";"Chomelix";"430710000";"Chomelix (commune non iris<e9>e)";6;484;3.8200128;45.2613097004412
"43072";84;"43";"La Chomette";"430720000";"La Chomette (commune non iris<e9>e)";6;154;3.468138;45.2277593004449
"43073";84;"43";"Cistri<e8>res";"430730000";"Cistri<e8>res (commune non iris<e9>e)";7;142;3.6125034;45.3302264504333
"43074";84;"43";"Cohade";"430740000";"Cohade (commune non iris<e9>e)";12;834;3.37245255;45.3372109004325
"43075";84;"43";"Collat";"430750000";"Collat (commune non iris<e9>e)";1;87;3.5967285;45.2459838004429
"43076";84;"43";"Connangles";"430760000";"Connangles (commune non iris<e9>e)";2;145;3.64840445;45.2987106504369
"43077";84;"43";"Costaros";"430770000";"Costaros (commune non iris<e9>e)";21;599;3.84571785;44.8916119004782
"43078";84;"43";"Coubon";"430780000";"Coubon (commune non iris<e9>e)";112;3104;3.92431705;44.9964938504685
"43079";84;"43";"Couteuges";"430790000";"Couteuges (commune non iris<e9>e)";1;301;3.4949267;45.1837222004496
"43080";84;"43";"Craponne-sur-Arzon";"430800000";"Craponne-sur-Arzon (commune non iris<e9>e)";45;2129;3.8572299;45.333238000433
"43082";84;"43";"Cronce";"430820000";"Cronce (commune non iris<e9>e)";1;88;3.3564569;45.0757835004608
"43083";84;"43";"Cubelles";"430830000";"Cubelles (commune non iris<e9>e)";1;148;3.55889145;44.9984388504684
"43084";84;"43";"Cussac-sur-Loire";"430840000";"Cussac-sur-Loire (commune non iris<e9>e)";18;1750;3.87825115;44.9855098004696
"43085";84;"43";"Desges";"430850000";"Desges (commune non iris<e9>e)";1;60;3.4431646;45.0224311504661
"43086";84;"43";"Domeyrat";"430860000";"Domeyrat (commune non iris<e9>e)";7;197;3.50487905;45.2443327004431
"43087";84;"43";"Duni<e8>res";"430870000";"Duni<e8>res (commune non iris<e9>e)";55;2875;4.3426173;45.2159726004462
"43088";84;"43";"Espalem";"430880000";"Espalem (commune non iris<e9>e)";3;302;3.23727715;45.3064728504361
"43089";84;"43";"Espaly-Saint-Marcel";"430890000";"Espaly-Saint-Marcel (commune non iris<e9>e)";184;3542;3.85611575;45.0443247004639
"43090";84;"43";"Esplantas-Vazeilles";"430900000";"Esplantas-Vazeilles (commune non iris<e9>e)";1;134;3.558372;44.9038249004771
"43091";84;"43";"Les Estables";"430910000";"Les Estables (commune non iris<e9>e)";51;334;4.1360731;44.9075467004768
"43092";84;"43";"Fay-sur-Lignon";"430920000";"Fay-sur-Lignon (commune non iris<e9>e)";11;375;4.2106895;44.9839050004698
"43093";84;"43";"F<e9>lines";"430930000";"F<e9>lines (commune non iris<e9>e)";5;292;3.7482721;45.2598359004413
"43094";84;"43";"Ferrussac";"430940000";"Ferrussac (commune non iris<e9>e)";15;82;3.4087259;45.0812789004602
"43095";84;"43";"Fix-Saint-Geneys";"430950000";"Fix-Saint-Geneys (commune non iris<e9>e)";10;130;3.6632372;45.1403360004542
"43096";84;"43";"Fontannes";"430960000";"Fontannes (commune non iris<e9>e)";11;997;3.4336864;45.2854237504385
"43097";84;"43";"Freycenet-la-Cuche";"430970000";"Freycenet-la-Cuche (commune non iris<e9>e)";2;107;4.093846;44.8959465004778
"43098";84;"43";"Freycenet-la-Tour";"430980000";"Freycenet-la-Tour (commune non iris<e9>e)";15;96;4.0742175;44.9374570004741
"43099";84;"43";"Fruger<e8>s-les-Mines";"430990000";"Fruger<e8>s-les-Mines (commune non iris<e9>e)";13;550;3.3081342;45.3867505504267
"43101";84;"43";"Goudet";"431010000";"Goudet (commune non iris<e9>e)";14;58;3.92395635;44.8955984504778
"43102";84;"43";"Grazac";"431020000";"Grazac (commune non iris<e9>e)";10;1035;4.1781091;45.1907058504489
"43103";84;"43";"Grenier-Montgon";"431030000";"Grenier-Montgon (commune non iris<e9>e)";5;116;3.2125223;45.2862703004384
"43104";84;"43";"Gr<e8>zes";"431040000";"Gr<e8>zes (commune non iris<e9>e)";3;203;3.46767775;44.9125769504763
"43105";84;"43";"Javaugues";"431050000";"Javaugues (commune non iris<e9>e)";1;199;3.4916772;45.2918365504377
"43106";84;"43";"Jax";"431060000";"Jax (commune non iris<e9>e)";1;147;3.6211524;45.1718604504509
"43107";84;"43";"Josat";"431070000";"Josat (commune non iris<e9>e)";2;77;3.6126998;45.2162199004461
"43108";84;"43";"Jullianges";"431080000";"Jullianges (commune non iris<e9>e)";1;455;3.78207575;45.3059151504361
"43110";84;"43";"Lamothe";"431100000";"Lamothe (commune non iris<e9>e)";11;868;3.43131135;45.315941300435
"43111";84;"43";"Landos";"431110000";"Landos (commune non iris<e9>e)";8;907;3.84203005;44.847968000482
"43112";84;"43";"Langeac";"431120000";"Langeac (commune non iris<e9>e)";286;3758;3.47741445;45.0759115504608
"43113";84;"43";"Lantriac";"431130000";"Lantriac (commune non iris<e9>e)";81;1917;4.0078398;44.9901649504692
"43114";84;"43";"Lapte";"431140000";"Lapte (commune non iris<e9>e)";25;1687;4.24532865;45.1820371504498
"43115";84;"43";"Laussonne";"431150000";"Laussonne (commune non iris<e9>e)";3;1013;4.0490595;44.9674420004713
"43116";84;"43";"Laval-sur-Doulon";"431160000";"Laval-sur-Doulon (commune non iris<e9>e)";1;64;3.56574205;45.3568125504302
"43117";84;"43";"Lavaudieu";"431170000";"Lavaudieu (commune non iris<e9>e)";5;234;3.4560303;45.2632136004409
"43118";84;"43";"Lavo<fb>te-Chilhac";"431180000";"Lavo<fb>te-Chilhac (commune non iris<e9>e)";10;276;3.4122826;45.1561099004526
"43119";84;"43";"Lavo<fb>te-sur-Loire";"431190000";"Lavo<fb>te-sur-Loire (commune non iris<e9>e)";106;862;3.90491785;45.1197333004564
"43120";84;"43";"Lempdes-sur-Allagnon";"431200000";"Lempdes-sur-Allagnon (commune non iris<e9>e)";116;1327;3.2787376;45.3792005504276
"43121";84;"43";"L<e9>otoing";"431210000";"L<e9>otoing (commune non iris<e9>e)";7;233;3.24198805;45.350232900431
"43122";84;"43";"Lissac";"431220000";"Lissac (commune non iris<e9>e)";2;267;3.75517545;45.1355624004547
"43123";84;"43";"Lorlanges";"431230000";"Lorlanges (commune non iris<e9>e)";127;355;3.26121875;45.3248884504339
"43124";84;"43";"Loudes";"431240000";"Loudes (commune non iris<e9>e)";48;895;3.7454449;45.0982958004585
"43125";84;"43";"Lubilhac";"431250000";"Lubilhac (commune non iris<e9>e)";6;100;3.2563449;45.2459542504428
"43126";84;"43";"Malrevers";"431260000";"Malrevers (commune non iris<e9>e)";464;749;3.9610012;45.0968462504587
"43127";84;"43";"Malvalette";"431270000";"Malvalette (commune non iris<e9>e)";27;798;4.15209915;45.3595232504299
"43128";84;"43";"Malvi<e8>res";"431280000";"Malvi<e8>res (commune non iris<e9>e)";14;139;3.72678345;45.3407370504321
"43129";84;"43";"Le Mas-de-Tence";"431290000";"Le Mas-de-Tence (commune non iris<e9>e)";4;187;4.37086665;45.1220436504561
"43130";84;"43";"Mazet-Saint-Voy";"431300000";"Mazet-Saint-Voy (commune non iris<e9>e)";25;1129;4.2402411;45.042934900464
"43131";84;"43";"Mazerat-Aurouze";"431310000";"Mazerat-Aurouze (commune non iris<e9>e)";1;217;3.56470105;45.1882517004492
"43132";84;"43";"Mazeyrat-d'Allier";"431320000";"Mazeyrat-d'Allier (commune non iris<e9>e)";69;1520;3.53055655;45.1315000504551
"43134";84;"43";"M<e9>z<e8>res";"431340000";"M<e9>z<e8>res (commune non iris<e9>e)";4;164;4.0125371;45.1672112004514
"43135";84;"43";"Le Monastier-sur-Gazeille";"431350000";"Le Monastier-sur-Gazeille (commune non iris<e9>e)";45;1788;4.0146405;44.9338447504744
"43136";84;"43";"Monistrol-d'Allier";"431360000";"Monistrol-d'Allier (commune non iris<e9>e)";8;199;3.64225785;44.9777244504703
"43137";84;"43";"Monistrol-sur-Loire";"431370101";"Zone Urbaine";269;3559;4.18548485;45.2857015004384
"43137";84;"43";"Monistrol-sur-Loire";"431370102";"Zone Periurbaine";138;5249;4.18548485;45.2857015004384
"43138";84;"43";"Monlet";"431380000";"Monlet (commune non iris<e9>e)";6;388;3.711035;45.2272399504449
"43139";84;"43";"Montclard";"431390000";"Montclard (commune non iris<e9>e)";1;58;3.57728815;45.2618015504411
"43140";84;"43";"Le Monteil";"431400000";"Le Monteil (commune non iris<e9>e)";1;625;3.9111299;45.0659103004618
"43141";84;"43";"Montfaucon-en-Velay";"431410000";"Montfaucon-en-Velay (commune non iris<e9>e)";31;1258;4.32233315;45.1846121004496
"43142";84;"43";"Montregard";"431420000";"Montregard (commune non iris<e9>e)";12;612;4.35347175;45.1580704504523
"43143";84;"43";"Montusclat";"431430000";"Montusclat (commune non iris<e9>e)";2;142;4.114182;45.0101124504673
"43144";84;"43";"Moudeyres";"431440000";"Moudeyres (commune non iris<e9>e)";2;105;4.1051435;44.9512170004728
"43145";84;"43";"Ouides";"431450000";"Ouides (commune non iris<e9>e)";19;55;3.7412374;44.9040214004771
"43147";84;"43";"Paulhac";"431470000";"Paulhac (commune non iris<e9>e)";121;655;3.3394214;45.2947479504374
"43148";84;"43";"Paulhaguet";"431480000";"Paulhaguet (commune non iris<e9>e)";15;900;3.51547095;45.2157974504462
"43150";84;"43";"Le Pertuis";"431500000";"Le Pertuis (commune non iris<e9>e)";10;433;4.0625818;45.104146850458
"43151";84;"43";"Pinols";"431510000";"Pinols (commune non iris<e9>e)";1;208;3.38293505;45.0410831004642
"43152";84;"43";"Polignac";"431520000";"Polignac (commune non iris<e9>e)";211;2821;3.8597692;45.0784562004605
"43153";84;"43";"Pont-Salomon";"431530000";"Pont-Salomon (commune non iris<e9>e)";903;2031;4.2466515;45.3347351004328
"43154";84;"43";"Pradelles";"431540000";"Pradelles (commune non iris<e9>e)";24;580;3.87191425;44.7650796504889
"43155";84;"43";"Prades";"431550000";"Prades (commune non iris<e9>e)";10;67;3.59705915;45.0248069004658
"43156";84;"43";"Pr<e9>sailles";"431560000";"Pr<e9>sailles (commune non iris<e9>e)";25;147;4.04795535;44.8916820004782
"43157";84;"43";"Le Puy-en-Velay";"431570106";"Carnot-Capucins";1258;2895;3.89735285;45.0282516004655
"43157";84;"43";"Le Puy-en-Velay";"431570104";"Val Vert";618;2092;3.89735285;45.0282516004655
"43157";84;"43";"Le Puy-en-Velay";"431570102";"Zone Verte Ours-Mons";5;879;3.89735285;45.0282516004655
"43157";84;"43";"Le Puy-en-Velay";"431570108";"Saint-Jean-Republique";545;2430;3.89735285;45.0282516004655
"43157";84;"43";"Le Puy-en-Velay";"431570103";"Taulhac";44;2033;3.89735285;45.0282516004655
"43157";84;"43";"Le Puy-en-Velay";"431570105";"Breuil-Carmes";2025;2126;3.89735285;45.0282516004655
"43157";84;"43";"Le Puy-en-Velay";"431570107";"Centre Historique";985;3639;3.89735285;45.0282516004655
"43157";84;"43";"Le Puy-en-Velay";"431570101";"Guitard-Roche Arnaud";427;2540;3.89735285;45.0282516004655
"43158";84;"43";"Queyri<e8>res";"431580000";"Queyri<e8>res (commune non iris<e9>e)";6;309;4.10103815;45.0711469004613
"43159";84;"43";"Raucoules";"431590000";"Raucoules (commune non iris<e9>e)";11;910;4.2824655;45.1886771004491
"43160";84;"43";"Rauret";"431600000";"Rauret (commune non iris<e9>e)";2;179;3.7980582;44.7985458504862
"43162";84;"43";"Retournac";"431620000";"Retournac (commune non iris<e9>e)";108;2886;4.02238955;45.2223162504454
"43163";84;"43";"Riotord";"431630000";"Riotord (commune non iris<e9>e)";15;1179;4.42286825;45.2369415004438
"43164";84;"43";"Roche-en-R<e9>gnier";"431640000";"Roche-en-R<e9>gnier (commune non iris<e9>e)";7;495;3.9448133;45.2307464504445
"43165";84;"43";"Rosi<e8>res";"431650000";"Rosi<e8>res (commune non iris<e9>e)";68;1529;4.0058874;45.132147550455
"43166";84;"43";"Saint-Andr<e9>-de-Chalencon";"431660000";"Saint-Andr<e9>-de-Chalencon (commune non iris<e9>e)";4;345;3.95844435;45.2743380504397
"43167";84;"43";"Saint-Arcons-d'Allier";"431670000";"Saint-Arcons-d'Allier (commune non iris<e9>e)";1487;207;3.56204585;45.0844953504599
"43168";84;"43";"Saint-Arcons-de-Barges";"431680000";"Saint-Arcons-de-Barges (commune non iris<e9>e)";6;121;3.92771935;44.8341162504832
"43169";84;"43";"Saint-Austremoine";"431690000";"Saint-Austremoine (commune non iris<e9>e)";1;44;3.3528544;45.1189924504564
"43170";84;"43";"Saint-Beauzire";"431700000";"Saint-Beauzire (commune non iris<e9>e)";23;334;3.2778609;45.2734745004398
"43172";84;"43";"Saint-Bonnet-le-Froid";"431720000";"Saint-Bonnet-le-Froid (commune non iris<e9>e)";143;260;4.4329103;45.1387618004544
"43173";84;"43";"Saint-Christophe-d'Allier";"431730000";"Saint-Christophe-d'Allier (commune non iris<e9>e)";2;93;3.69933065;44.8528824504816
"43174";84;"43";"Saint-Christophe-sur-Dolaison";"431740000";"Saint-Christophe-sur-Dolaison (commune non iris<e9>e)";20;968;3.8263784;44.9906850004691
"43175";84;"43";"Saint-Cirgues";"431750000";"Saint-Cirgues (commune non iris<e9>e)";1;152;3.3773959;45.1310996504552
"43177";84;"43";"Saint-Didier-en-Velay";"431770000";"Saint-Didier-en-Velay (commune non iris<e9>e)";47;3465;4.285577;45.3064317004361
"43178";84;"43";"Saint-Didier-sur-Doulon";"431780000";"Saint-Didier-sur-Doulon (commune non iris<e9>e)";1217;197;3.54584595;45.3015507504366
"43180";84;"43";"Saint-<c9>tienne-du-Vigan";"431800000";"Saint-<c9>tienne-du-Vigan (commune non iris<e9>e)";1;101;3.8383035;44.7904601004869
"43181";84;"43";"Saint-<c9>tienne-Lardeyrol";"431810000";"Saint-<c9>tienne-Lardeyrol (commune non iris<e9>e)";9;745;4.00170425;45.0859987504598
"43182";84;"43";"Saint-<c9>tienne-sur-Blesle";"431820000";"Saint-<c9>tienne-sur-Blesle (commune non iris<e9>e)";1;53;3.1240391;45.3064099504361
"43183";84;"43";"Sainte-Eug<e9>nie-de-Villeneuve";"431830000";"Sainte-Eug<e9>nie-de-Villeneuve (commune non iris<e9>e)";3;83;3.6316586;45.1415533504541
"43184";84;"43";"Saint-Ferr<e9>ol-d'Auroure";"431840000";"Saint-Ferr<e9>ol-d'Auroure (commune non iris<e9>e)";39;2430;4.259731;45.3592880004299
"43185";84;"43";"Sainte-Florine";"431850000";"Sainte-Florine (commune non iris<e9>e)";49;3079;3.309819;45.4018802004249
"43186";84;"43";"Saint-Front";"431860000";"Saint-Front (commune non iris<e9>e)";12;424;4.126722;44.9626760004717
"43187";84;"43";"Saint-Geneys-pr<e8>s-Saint-Paulien";"431870000";"Saint-Geneys-pr<e8>s-Saint-Paulien (commune non iris<e9>e)";7;311;3.8295021;45.1770558004503
"43188";84;"43";"Saint-Georges-d'Aurac";"431880000";"Saint-Georges-d'Aurac (commune non iris<e9>e)";19;464;3.56120995;45.1601654004521
"43189";84;"43";"Saint-Georges-Lagricol";"431890000";"Saint-Georges-Lagricol (commune non iris<e9>e)";7;523;3.88619765;45.3052594004362
"43190";84;"43";"Saint-Germain-Laprade";"431900000";"Saint-Germain-Laprade (commune non iris<e9>e)";166;3546;3.9837322;45.0353084004648
"43191";84;"43";"Saint-G<e9>ron";"431910000";"Saint-G<e9>ron (commune non iris<e9>e)";7;254;3.29612545;45.3340812504329
"43192";84;"43";"Saint-Haon";"431920000";"Saint-Haon (commune non iris<e9>e)";6;315;3.7553369;44.8549645004814
"43193";84;"43";"Saint-Hilaire";"431930000";"Saint-Hilaire (commune non iris<e9>e)";3;168;3.4456207;45.3820412504273
"43194";84;"43";"Saint-Hostien";"431940000";"Saint-Hostien (commune non iris<e9>e)";11;731;4.0506635;45.0793564504604
"43195";84;"43";"Saint-Ilpize";"431950000";"Saint-Ilpize (commune non iris<e9>e)";25;192;3.4077833;45.2029071504476
"43196";84;"43";"Saint-Jean-d'Aubrigoux";"431960000";"Saint-Jean-d'Aubrigoux (commune non iris<e9>e)";2;186;3.8081397;45.3625170004295
"43197";84;"43";"Saint-Jean-de-Nay";"431970000";"Saint-Jean-de-Nay (commune non iris<e9>e)";1;365;3.6903303;45.0677222504616
